# Rating [kW],Rotor Diam [m],Blade Mass Exp,Shear Exp,Wind Vel [m/s],TCC [USD/kW],AEP [kWh/yr]
9.000000000000000000e+03,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.582966000893009095e+02,9.083417058487951756e+06
9.000000000000000000e+03,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.582966000893009095e+02,1.478225318748794496e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.582966000893009095e+02,2.082492659680262953e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.582966000893009095e+02,2.646593889063256979e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.582966000893009095e+02,3.116052857823896408e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.582966000893009095e+02,3.463645292034627497e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.582966000893009095e+02,3.687003282859494537e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.868192834291843951e+02,6.364014065338456072e+06
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.868192834291843951e+02,1.090143199436753802e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.868192834291843951e+02,1.613217069376384281e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.868192834291843951e+02,2.149313062593101338e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.868192834291843951e+02,2.647539386807675287e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.868192834291843951e+02,3.070501731683108956e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.868192834291843951e+02,3.398066825888371468e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.868192834291843951e+02,7.632398190258285962e+06
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.868192834291843951e+02,1.275076667858969606e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.868192834291843951e+02,1.841998422311643511e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.868192834291843951e+02,2.398037997410940006e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.868192834291843951e+02,2.889025195858092606e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.868192834291843951e+02,3.280777201656039432e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.868192834291843951e+02,3.560774179381196946e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.868192834291843951e+02,9.083417058487951756e+06
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.868192834291843951e+02,1.478225318748794496e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.868192834291843951e+02,2.082492659680262953e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.868192834291843951e+02,2.646593889063256979e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.868192834291843951e+02,3.116052857823896408e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.868192834291843951e+02,3.463645292034627497e+07
9.000000000000000000e+03,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.868192834291843951e+02,3.687003282859494537e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.121034737710259606e+02,6.309057460718364455e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.121034737710259606e+02,1.090092295107416436e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.121034737710259606e+02,1.629606193388771452e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.121034737710259606e+02,2.194446000969516858e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.121034737710259606e+02,2.729922999936507642e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.121034737710259606e+02,3.192720213870796561e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.121034737710259606e+02,3.557547493161495030e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.121034737710259606e+02,7.585248055723890662e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.121034737710259606e+02,1.279530955095363408e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.121034737710259606e+02,1.869194901356900111e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.121034737710259606e+02,2.460507388898484409e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.121034737710259606e+02,2.993162452982458845e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.121034737710259606e+02,3.426112395505124331e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.121034737710259606e+02,3.741986112294639647e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.121034737710259606e+02,9.052002362408021465e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.121034737710259606e+02,1.489271214340249822e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.121034737710259606e+02,2.123395995779866725e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.121034737710259606e+02,2.728897207480682805e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.121034737710259606e+02,3.243066721347728372e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.121034737710259606e+02,3.631536079759208113e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.121034737710259606e+02,3.887923328761871904e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.244955188597519964e+02,6.309057460718364455e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.244955188597519964e+02,1.090092295107416436e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.244955188597519964e+02,1.629606193388771452e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.244955188597519964e+02,2.194446000969516858e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.244955188597519964e+02,2.729922999936507642e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.244955188597519964e+02,3.192720213870796561e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.244955188597519964e+02,3.557547493161495030e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.244955188597519964e+02,7.585248055723890662e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.244955188597519964e+02,1.279530955095363408e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.244955188597519964e+02,1.869194901356900111e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.244955188597519964e+02,2.460507388898484409e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.244955188597519964e+02,2.993162452982458845e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.244955188597519964e+02,3.426112395505124331e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.244955188597519964e+02,3.741986112294639647e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.244955188597519964e+02,9.052002362408021465e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.244955188597519964e+02,1.489271214340249822e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.244955188597519964e+02,2.123395995779866725e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.244955188597519964e+02,2.728897207480682805e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.244955188597519964e+02,3.243066721347728372e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.244955188597519964e+02,3.631536079759208113e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.244955188597519964e+02,3.887923328761871904e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.424355986227105859e+02,6.309057460718364455e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.424355986227105859e+02,1.090092295107416436e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.424355986227105859e+02,1.629606193388771452e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.424355986227105859e+02,2.194446000969516858e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.424355986227105859e+02,2.729922999936507642e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.424355986227105859e+02,3.192720213870796561e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.424355986227105859e+02,3.557547493161495030e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.424355986227105859e+02,7.585248055723890662e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.424355986227105859e+02,1.279530955095363408e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.424355986227105859e+02,1.869194901356900111e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.424355986227105859e+02,2.460507388898484409e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.424355986227105859e+02,2.993162452982458845e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.424355986227105859e+02,3.426112395505124331e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.424355986227105859e+02,3.741986112294639647e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.424355986227105859e+02,9.052002362408021465e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.424355986227105859e+02,1.489271214340249822e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.424355986227105859e+02,2.123395995779866725e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.424355986227105859e+02,2.728897207480682805e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.424355986227105859e+02,3.243066721347728372e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.424355986227105859e+02,3.631536079759208113e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.424355986227105859e+02,3.887923328761871904e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.685107110290802552e+02,6.309057460718364455e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.685107110290802552e+02,1.090092295107416436e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.685107110290802552e+02,1.629606193388771452e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.685107110290802552e+02,2.194446000969516858e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.685107110290802552e+02,2.729922999936507642e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.685107110290802552e+02,3.192720213870796561e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.685107110290802552e+02,3.557547493161495030e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.685107110290802552e+02,7.585248055723890662e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.685107110290802552e+02,1.279530955095363408e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.685107110290802552e+02,1.869194901356900111e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.685107110290802552e+02,2.460507388898484409e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.685107110290802552e+02,2.993162452982458845e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.685107110290802552e+02,3.426112395505124331e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.685107110290802552e+02,3.741986112294639647e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.685107110290802552e+02,9.052002362408021465e+06
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.685107110290802552e+02,1.489271214340249822e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.685107110290802552e+02,2.123395995779866725e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.685107110290802552e+02,2.728897207480682805e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.685107110290802552e+02,3.243066721347728372e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.685107110290802552e+02,3.631536079759208113e+07
1.000000000000000000e+04,1.200000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.685107110290802552e+02,3.887923328761871904e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,9.594476156690952848e+02,6.212836216707020067e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,9.594476156690952848e+02,8.145741741562683135e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,9.594476156690952848e+02,9.646384864480528980e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,9.594476156690952848e+02,1.077578033051053993e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,9.594476156690952848e+02,1.159004247768989950e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,9.594476156690952848e+02,1.212409738687278144e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,9.594476156690952848e+02,1.240635687807837687e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,9.594476156690952848e+02,6.957924752778213471e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,9.594476156690952848e+02,8.841961846299218014e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,9.594476156690952848e+02,1.025611431856624782e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,9.594476156690952848e+02,1.127926376920318604e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,9.594476156690952848e+02,1.196531688288855925e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,9.594476156690952848e+02,1.235040191239768453e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,9.594476156690952848e+02,1.247280520681944676e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,9.594476156690952848e+02,7.692683131568539888e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,9.594476156690952848e+02,9.503671753385469317e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,9.594476156690952848e+02,1.081495941366809793e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,9.594476156690952848e+02,1.171196191556082107e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,9.594476156690952848e+02,1.224625631778521650e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,9.594476156690952848e+02,1.246230571254574880e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,9.594476156690952848e+02,1.241404063536973484e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.031208661306105569e+03,6.212836216707020067e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,1.031208661306105569e+03,8.145741741562683135e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,1.031208661306105569e+03,9.646384864480528980e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,1.031208661306105569e+03,1.077578033051053993e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,1.031208661306105569e+03,1.159004247768989950e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.031208661306105569e+03,1.212409738687278144e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,1.031208661306105569e+03,1.240635687807837687e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,1.031208661306105569e+03,6.957924752778213471e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,1.031208661306105569e+03,8.841961846299218014e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.031208661306105569e+03,1.025611431856624782e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,1.031208661306105569e+03,1.127926376920318604e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,1.031208661306105569e+03,1.196531688288855925e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,1.031208661306105569e+03,1.235040191239768453e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,1.031208661306105569e+03,1.247280520681944676e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,1.031208661306105569e+03,7.692683131568539888e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,1.031208661306105569e+03,9.503671753385469317e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,1.031208661306105569e+03,1.081495941366809793e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,1.031208661306105569e+03,1.171196191556082107e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,1.031208661306105569e+03,1.224625631778521650e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,1.031208661306105569e+03,1.246230571254574880e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,1.031208661306105569e+03,1.241404063536973484e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.139241473745007170e+03,6.212836216707020067e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,1.139241473745007170e+03,8.145741741562683135e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,1.139241473745007170e+03,9.646384864480528980e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,1.139241473745007170e+03,1.077578033051053993e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,1.139241473745007170e+03,1.159004247768989950e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.139241473745007170e+03,1.212409738687278144e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,1.139241473745007170e+03,1.240635687807837687e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,1.139241473745007170e+03,6.957924752778213471e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,1.139241473745007170e+03,8.841961846299218014e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.139241473745007170e+03,1.025611431856624782e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,1.139241473745007170e+03,1.127926376920318604e+07
